"country","district","segment","lid","official_value","official_price"
"新北市","林口區","行政段","07480000","44600","8900"
"新北市","林口區","行政段","07490000","44600","8900"
"新北市","林口區","行政段","07500000","44600","8900"
"新北市","林口區","行政段","07510000","44600","8900"
"新北市","林口區","行政段","07520000","44600","8900"
"新北市","林口區","行政段","07530000","44600","8900"
"新北市","林口區","行政段","07540000","44600","8900"
"新北市","林口區","行政段","07550000","44600","8900"
"新北市","林口區","行政段","07550001","44600","8900"
"新北市","林口區","行政段","07560000","44600","8900"
"新北市","林口區","行政段","07570000","44600","8900"
"新北市","林口區","行政段","07580000","44600","8900"
"新北市","林口區","行政段","07590000","44600","8900"
"新北市","林口區","行政段","07600000","44600","8900"
"新北市","林口區","行政段","07610000","44600","8900"
"新北市","林口區","行政段","07620000","44600","8900"
"新北市","林口區","行政段","07630000","44600","8900"
"新北市","林口區","行政段","07640000","44600","8900"
"新北市","林口區","行政段","07650000","44600","8900"
"新北市","林口區","行政段","07660000","44600","8900"
"新北市","林口區","行政段","07670000","44600","8900"
"新北市","林口區","行政段","07680000","44600","8900"
"新北市","林口區","行政段","07690000","44600","8900"
"新北市","林口區","行政段","07700000","44600","8900"
"新北市","林口區","行政段","07710000","44600","8900"
"新北市","林口區","行政段","07720000","44600","8900"
"新北市","林口區","行政段","07730000","44600","8900"
"新北市","林口區","行政段","07740000","44600","8900"
"新北市","林口區","行政段","07750000","44600","8900"
"新北市","林口區","行政段","07760000","44600","8900"
"新北市","林口區","行政段","07770000","44600","8900"
"新北市","林口區","行政段","07780000","44600","8900"
"新北市","林口區","行政段","07790000","44600","8900"
"新北市","林口區","行政段","07810000","44600","8900"
"新北市","林口區","行政段","07820000","44600","8900"
"新北市","林口區","行政段","07830000","44600","8900"
"新北市","林口區","行政段","07840000","44600","8900"
"新北市","林口區","行政段","07850000","44600","8900"
"新北市","林口區","行政段","07860000","44600","8900"
"新北市","林口區","行政段","07870000","44600","8900"
"新北市","林口區","行政段","07880000","44600","8900"
"新北市","林口區","行政段","07890000","44600","8900"
"新北市","林口區","行政段","07900000","44600","8900"
"新北市","林口區","行政段","07910000","44600","8900"
"新北市","林口區","行政段","07920000","44600","8900"
"新北市","林口區","行政段","07930000","44600","8900"
"新北市","林口區","行政段","07940000","44600","8900"
"新北市","林口區","行政段","07950000","44600","8900"
"新北市","林口區","行政段","07960000","44600","8900"
"新北市","林口區","行政段","07960001","44600","8900"
"新北市","林口區","行政段","07970000","44600","8900"
"新北市","林口區","行政段","07980000","44600","8900"
"新北市","林口區","行政段","07990000","44600","8900"
"新北市","林口區","行政段","08000000","44600","8900"
"新北市","林口區","行政段","08010000","44600","8900"
"新北市","林口區","行政段","08020000","44600","8900"
"新北市","林口區","行政段","08030000","44600","8900"
"新北市","林口區","行政段","08030001","44600","8900"
"新北市","林口區","行政段","08030002","44600","8900"
"新北市","林口區","行政段","08040000","44600","8900"
"新北市","林口區","行政段","08050000","44600","8900"
"新北市","林口區","行政段","08060000","44600","8900"
"新北市","林口區","行政段","08070000","44600","8900"
"新北市","林口區","行政段","08070001","44600","8900"
"新北市","林口區","行政段","08080000","44600","8900"
"新北市","林口區","行政段","08090000","44600","8900"
"新北市","林口區","行政段","08090001","44600","8900"
"新北市","林口區","行政段","08090002","44600","8900"
"新北市","林口區","行政段","08100000","44600","8900"
"新北市","林口區","行政段","08100001","44600","8900"
"新北市","林口區","行政段","08110000","44600","8900"
"新北市","林口區","行政段","08110001","44600","8900"
"新北市","林口區","行政段","08120000","44600","8900"
"新北市","林口區","行政段","08120001","44600","8900"
"新北市","林口區","行政段","08130000","44600","8900"
"新北市","林口區","行政段","08130001","44600","8900"
"新北市","林口區","行政段","08140000","44600","8900"
"新北市","林口區","行政段","08140001","44600","8900"
"新北市","林口區","行政段","08150000","44600","8900"
"新北市","林口區","行政段","08160000","44600","8900"
"新北市","林口區","行政段","08170000","44600","8900"
"新北市","林口區","行政段","08170001","44600","8900"
"新北市","林口區","行政段","08180000","44600","8900"
"新北市","林口區","行政段","08190000","44600","8900"
"新北市","林口區","行政段","08200000","44600","8900"
"新北市","林口區","行政段","08210000","44600","8900"
"新北市","林口區","行政段","08220000","44600","8900"
"新北市","林口區","行政段","08230000","44600","8900"
"新北市","林口區","行政段","08240000","44600","8900"
"新北市","林口區","行政段","08250000","44600","8900"
"新北市","林口區","行政段","08260000","44600","8900"
"新北市","林口區","行政段","08270000","44600","8900"
"新北市","林口區","行政段","08280000","44600","8900"
"新北市","林口區","行政段","08290000","44600","8900"
"新北市","林口區","行政段","08300000","44600","8900"
"新北市","林口區","行政段","08310000","44600","8900"
"新北市","林口區","行政段","08320000","44600","8900"
"新北市","林口區","行政段","08330000","44600","8900"
"新北市","林口區","行政段","08340000","44600","8900"
"新北市","林口區","行政段","08350000","44600","8900"
"新北市","林口區","行政段","08360000","44600","8900"
"新北市","林口區","行政段","08370000","44600","8900"
"新北市","林口區","行政段","08380000","44600","8900"
"新北市","林口區","行政段","08390000","44600","8900"
"新北市","林口區","行政段","08400000","44600","8900"
"新北市","林口區","行政段","08410000","44600","8900"
"新北市","林口區","行政段","08420000","44600","8900"
"新北市","林口區","行政段","08430000","44600","8900"
"新北市","林口區","行政段","08440000","44600","8900"
"新北市","林口區","行政段","08440001","44600","8900"
"新北市","林口區","行政段","08450000","44600","8900"
"新北市","林口區","行政段","08450001","44600","8900"
"新北市","林口區","行政段","08460000","44600","8900"
"新北市","林口區","行政段","08460001","44600","8900"
"新北市","林口區","行政段","08470000","44600","8900"
"新北市","林口區","行政段","08470001","44600","8900"
"新北市","林口區","行政段","08480000","44600","8900"
"新北市","林口區","行政段","08490000","44600","8900"
"新北市","林口區","行政段","08490001","44600","8900"
"新北市","林口區","行政段","08500000","44600","8900"
"新北市","林口區","行政段","08510000","44600","8900"
"新北市","林口區","行政段","08520000","44600","8900"
"新北市","林口區","行政段","08530000","44600","8900"
"新北市","林口區","行政段","08540000","44600","8900"
"新北市","林口區","行政段","08550000","44600","8900"
"新北市","林口區","行政段","08560000","44600","8900"
"新北市","林口區","行政段","08570000","44600","8900"
"新北市","林口區","行政段","08580000","44600","8900"
"新北市","林口區","行政段","08590000","44600","8900"
"新北市","林口區","行政段","08600000","44600","8900"
"新北市","林口區","行政段","08610000","44600","8900"
"新北市","林口區","行政段","08620000","44600","8900"
"新北市","林口區","行政段","08630000","44600","8900"
"新北市","林口區","行政段","08640000","44600","8900"
"新北市","林口區","行政段","08650000","44600","8900"
"新北市","林口區","行政段","08660000","44600","8900"
"新北市","林口區","行政段","08670000","44600","8900"
"新北市","林口區","行政段","08680000","44600","8900"
"新北市","林口區","行政段","08690000","44600","8900"
"新北市","林口區","行政段","08700000","44600","8900"
"新北市","林口區","行政段","08710000","44600","8900"
"新北市","林口區","行政段","08720000","44600","8900"
"新北市","林口區","行政段","08730000","44600","8900"
"新北市","林口區","行政段","08740000","44600","8900"
"新北市","林口區","行政段","08750000","44600","8900"
"新北市","林口區","行政段","08760000","44600","8900"
"新北市","林口區","行政段","08770000","44600","8900"
"新北市","林口區","行政段","08780000","44600","8900"
"新北市","林口區","行政段","08790000","44600","8900"
"新北市","林口區","行政段","08800000","44600","8900"
"新北市","林口區","行政段","08810000","44600","8900"
"新北市","林口區","行政段","08820000","44600","8900"
"新北市","林口區","行政段","08830000","44600","8900"
"新北市","林口區","行政段","08840000","44600","8900"
"新北市","林口區","行政段","08850000","44600","8900"
"新北市","林口區","行政段","08860000","44600","8900"
"新北市","林口區","行政段","08870000","44600","8900"
"新北市","林口區","行政段","08880000","44600","8900"
"新北市","林口區","行政段","08890000","44600","8900"
"新北市","林口區","行政段","08900000","44600","8900"
"新北市","林口區","行政段","08910000","44600","8900"
"新北市","林口區","行政段","08920000","44600","8900"
"新北市","林口區","行政段","08930000","44600","8900"
"新北市","林口區","行政段","08940000","44600","8900"
"新北市","林口區","行政段","08950000","44600","8900"
"新北市","林口區","麗林一段","00010000","24400","4900"
"新北市","林口區","麗林一段","00020000","24400","4900"
"新北市","林口區","麗林一段","00030000","24400","4900"
"新北市","林口區","麗林一段","00040000","24400","4900"
"新北市","林口區","麗林一段","00050000","24400","4900"
"新北市","林口區","麗林一段","00060000","24400","4900"
"新北市","林口區","麗林一段","00070000","24400","4900"
"新北市","林口區","麗林一段","00080000","24400","4900"
"新北市","林口區","麗林一段","00090000","24400","4900"
"新北市","林口區","麗林一段","00100000","24400","4900"
"新北市","林口區","麗林一段","00110000","24400","4900"
"新北市","林口區","麗林一段","00120000","24400","4900"
"新北市","林口區","麗林一段","00130000","24400","4900"
"新北市","林口區","麗林一段","00140000","24400","4900"
"新北市","林口區","麗林一段","00150000","24400","4900"
"新北市","林口區","麗林一段","00160000","24400","4900"
"新北市","林口區","麗林一段","00170000","24400","4900"
"新北市","林口區","麗林一段","00180000","24400","4900"
"新北市","林口區","麗林一段","00190000","24400","4900"
"新北市","林口區","麗林一段","00200000","24400","4900"
"新北市","林口區","麗林一段","00210000","24400","4900"
"新北市","林口區","麗林一段","00220000","24400","4900"
"新北市","林口區","麗林一段","00230000","24400","4900"
"新北市","林口區","麗林一段","00240000","24400","4900"
"新北市","林口區","麗林一段","00250000","24400","4900"
"新北市","林口區","麗林一段","00260000","24400","4900"
"新北市","林口區","麗林一段","00270000","24400","4900"
"新北市","林口區","麗林一段","00280000","24400","4900"
"新北市","林口區","麗林一段","00290000","24400","4900"
"新北市","林口區","麗林一段","00300000","24400","4900"
"新北市","林口區","麗林一段","00310000","24400","4900"
"新北市","林口區","麗林一段","00320000","24400","4900"
"新北市","林口區","麗林一段","00330000","24400","4900"
"新北市","林口區","麗林一段","00340000","24400","4900"
"新北市","林口區","麗林一段","00350000","24400","4900"
"新北市","林口區","麗林一段","00360000","24400","4900"
"新北市","林口區","麗林一段","00370000","24400","4900"
"新北市","林口區","麗林一段","00380000","24400","4900"
"新北市","林口區","麗林一段","00390000","24400","4900"
"新北市","林口區","麗林一段","00400000","24400","4900"
"新北市","林口區","麗林一段","00410000","24400","4900"
"新北市","林口區","麗林一段","00420000","24400","4900"
"新北市","林口區","麗林一段","00430000","24400","4900"
"新北市","林口區","麗林一段","00440000","24400","4900"
"新北市","林口區","麗林一段","00450000","24400","4900"
"新北市","林口區","麗林一段","00460000","24400","4900"
"新北市","林口區","麗林一段","00470000","24400","4900"
"新北市","林口區","麗林一段","00480000","24400","4900"
"新北市","林口區","麗林一段","00480001","24400","4900"
"新北市","林口區","麗林一段","00490000","24400","4900"
"新北市","林口區","麗林一段","00500000","24400","4900"
"新北市","林口區","麗林一段","00510000","24400","4900"
"新北市","林口區","麗林一段","00520000","24400","4900"
"新北市","林口區","麗林一段","00530000","24400","4900"
"新北市","林口區","麗林一段","00540000","24400","4900"
"新北市","林口區","麗林一段","00550000","24400","4900"
"新北市","林口區","麗林一段","00560000","24400","4900"
"新北市","林口區","麗林一段","00570000","24400","4900"
"新北市","林口區","麗林一段","00580000","24400","4900"
"新北市","林口區","麗林一段","00590000","24400","4900"
"新北市","林口區","麗林一段","00600000","24400","4900"
"新北市","林口區","麗林一段","00610000","24400","4900"
"新北市","林口區","麗林一段","00620000","24400","4900"
"新北市","林口區","麗林一段","00630000","24400","4900"
"新北市","林口區","麗林一段","00640000","24400","4900"
"新北市","林口區","麗林一段","00650000","24400","4900"
"新北市","林口區","麗林一段","00660000","24400","4900"
"新北市","林口區","麗林一段","00670000","24400","4900"
"新北市","林口區","麗林一段","00680000","24400","4900"
"新北市","林口區","麗林一段","00690000","24400","4900"
"新北市","林口區","麗林一段","00700000","24400","4900"
"新北市","林口區","麗林一段","00710000","24400","4900"
"新北市","林口區","麗林一段","00720000","24400","4900"
"新北市","林口區","麗林一段","00730000","24400","4900"
"新北市","林口區","麗林一段","00740000","24400","4900"
"新北市","林口區","麗林一段","00750000","24400","4900"
"新北市","林口區","麗林一段","00760000","24400","4900"
"新北市","林口區","麗林一段","00770000","24400","4900"
"新北市","林口區","麗林一段","00780000","24400","4900"
"新北市","林口區","麗林一段","00780001","24400","4900"
"新北市","林口區","麗林一段","00790000","24400","4900"
"新北市","林口區","麗林一段","00800000","24400","4900"
"新北市","林口區","麗林一段","00810000","24400","4900"
"新北市","林口區","麗林一段","00820000","24400","4900"
"新北市","林口區","麗林一段","00830000","24400","4900"
"新北市","林口區","麗林一段","00840000","24400","4900"
"新北市","林口區","麗林一段","00850000","24400","4900"
"新北市","林口區","麗林一段","00860000","24400","4900"
"新北市","林口區","麗林一段","00870000","24400","4900"
"新北市","林口區","麗林一段","00880000","24400","4900"
"新北市","林口區","麗林一段","00890000","24400","4900"
"新北市","林口區","麗林一段","00900000","24400","4900"
"新北市","林口區","麗林一段","00910000","24400","4900"
"新北市","林口區","麗林一段","00920000","24400","4900"
"新北市","林口區","麗林一段","00930000","24400","4900"
"新北市","林口區","麗林一段","00940000","24400","4900"
"新北市","林口區","麗林一段","00950000","24400","4900"
"新北市","林口區","麗林一段","00960000","24400","4900"
"新北市","林口區","麗林一段","00970000","24400","4900"
"新北市","林口區","麗林一段","00980000","24400","4900"
"新北市","林口區","麗林一段","00980003","24400","4900"
"新北市","林口區","麗林一段","00980004","24400","4900"
"新北市","林口區","麗林一段","00990000","24400","4900"
"新北市","林口區","麗林一段","01000000","24400","4900"
"新北市","林口區","麗林一段","01010000","24400","4900"
"新北市","林口區","麗林一段","01020000","24400","4900"
"新北市","林口區","麗林一段","01030000","24400","4900"
"新北市","林口區","麗林一段","01040000","24400","4900"
"新北市","林口區","麗林一段","01050000","24400","4900"
"新北市","林口區","麗林一段","01060000","24400","4900"
"新北市","林口區","麗林一段","01070000","24400","4900"
"新北市","林口區","麗林一段","01080000","24400","4900"
"新北市","林口區","麗林一段","01090000","24400","4900"
"新北市","林口區","麗林一段","01100000","24400","4900"
"新北市","林口區","麗林一段","01110000","24400","4900"
"新北市","林口區","麗林一段","01120000","24400","4900"
"新北市","林口區","麗林一段","01130000","24400","4900"
"新北市","林口區","麗林一段","01140000","24400","4900"
"新北市","林口區","麗林一段","01150000","24400","4900"
"新北市","林口區","麗林一段","01160000","24400","4900"
"新北市","林口區","麗林一段","01170000","24400","4900"
"新北市","林口區","麗林一段","01180000","24400","4900"
"新北市","林口區","麗林一段","01190000","24400","4900"
"新北市","林口區","麗林一段","01200000","24400","4900"
"新北市","林口區","麗林一段","01210000","24400","4900"
"新北市","林口區","麗林一段","01220000","24400","4900"
"新北市","林口區","麗林一段","01230000","24400","4900"
"新北市","林口區","麗林一段","01240000","24400","4900"
"新北市","林口區","麗林一段","01250000","24400","4900"
"新北市","林口區","麗林一段","01260000","24400","4900"
"新北市","林口區","麗林一段","01270000","24400","4900"
"新北市","林口區","麗林二段","00010000","25300","5100"
"新北市","林口區","麗林二段","00020000","25300","5100"
"新北市","林口區","麗林二段","00030000","25300","5100"
"新北市","林口區","麗林二段","00040000","25300","5100"
"新北市","林口區","麗林二段","00050000","25300","5100"
"新北市","林口區","麗林二段","00060000","25300","5100"
"新北市","林口區","麗林二段","00070000","25300","5100"
"新北市","林口區","麗林二段","00080000","25300","5100"
"新北市","林口區","麗林二段","00090000","25300","5100"
"新北市","林口區","麗林二段","00100000","25300","5100"
"新北市","林口區","麗林二段","00110000","25300","5100"
"新北市","林口區","麗林二段","00120000","25300","5100"
"新北市","林口區","麗林二段","00130000","25300","5100"
"新北市","林口區","麗林二段","00140000","25300","5100"
"新北市","林口區","麗林二段","00150000","25300","5100"
"新北市","林口區","麗林二段","00160000","25300","5100"
"新北市","林口區","麗林二段","00170000","25300","5100"
"新北市","林口區","麗林二段","00180000","25300","5100"
"新北市","林口區","麗林二段","00190000","25300","5100"
"新北市","林口區","麗林二段","00200000","25300","5100"
"新北市","林口區","麗林二段","00210000","25300","5100"
"新北市","林口區","麗林二段","00220000","25300","5100"
"新北市","林口區","麗林二段","00230000","25300","5100"
"新北市","林口區","麗林二段","00240000","25300","5100"
"新北市","林口區","麗林二段","00250000","25300","5100"
"新北市","林口區","麗林二段","00260000","25300","5100"
"新北市","林口區","麗林二段","00270000","25300","5100"
"新北市","林口區","麗林二段","00280000","25300","5100"
"新北市","林口區","麗林二段","00290000","25300","5100"
"新北市","林口區","麗林二段","00300000","25300","5100"
"新北市","林口區","麗林二段","00310000","25300","5100"
"新北市","林口區","麗林二段","00320000","25300","5100"
"新北市","林口區","麗林二段","00330000","25300","5100"
"新北市","林口區","麗林二段","00340000","25300","5100"
"新北市","林口區","麗林二段","00350000","25300","5100"
"新北市","林口區","麗林二段","00360000","25300","5100"
"新北市","林口區","麗林二段","00370000","25300","5100"
"新北市","林口區","麗林二段","00380000","25300","5100"
"新北市","林口區","麗林二段","00390000","25300","5100"
"新北市","林口區","麗林二段","00400000","25300","5100"
"新北市","林口區","麗林二段","00410000","25300","5100"
"新北市","林口區","麗林二段","00420000","25300","5100"
"新北市","林口區","麗林二段","00430000","25300","5100"
"新北市","林口區","麗林二段","00440000","25300","5100"
"新北市","林口區","麗林二段","00450000","25300","5100"
"新北市","林口區","麗林二段","00460000","25300","5100"
"新北市","林口區","麗林二段","00470000","25300","5100"
"新北市","林口區","麗林二段","00480000","25300","5100"
"新北市","林口區","麗林二段","00480001","25300","5100"
"新北市","林口區","麗林二段","00490000","25300","5100"
"新北市","林口區","麗林二段","00500000","25300","5100"
"新北市","林口區","麗林二段","00510000","25300","5100"
"新北市","林口區","麗林二段","00520000","25300","5100"
"新北市","林口區","麗林二段","00530000","25300","5100"
"新北市","林口區","麗林二段","00540000","25300","5100"
"新北市","林口區","麗林二段","00550000","25300","5100"
"新北市","林口區","麗林二段","00560000","25300","5100"
"新北市","林口區","麗林二段","00570000","25300","5100"
"新北市","林口區","麗林二段","00580000","25300","5100"
"新北市","林口區","麗林二段","00590000","25300","5100"
"新北市","林口區","麗林二段","00600000","25300","5100"
"新北市","林口區","麗林二段","00610000","25300","5100"
"新北市","林口區","麗林二段","00620000","25300","5100"
"新北市","林口區","竹林段","00010000","2400","480"
"新北市","林口區","竹林段","00020000","40100","8000"
"新北市","林口區","竹林段","00030000","40100","8000"
"新北市","林口區","竹林段","00040000","40100","8000"
"新北市","林口區","竹林段","00050000","40100","8000"
"新北市","林口區","竹林段","00060000","40100","8000"
"新北市","林口區","竹林段","00070000","40100","8000"
"新北市","林口區","竹林段","00070001","2400","480"
"新北市","林口區","竹林段","00080000","40100","8000"
"新北市","林口區","竹林段","00090000","40100","8000"
"新北市","林口區","竹林段","00100000","40100","8000"
"新北市","林口區","竹林段","00110000","40100","8000"
"新北市","林口區","竹林段","00120000","40100","8000"
"新北市","林口區","竹林段","00130000","40100","8000"
"新北市","林口區","竹林段","00140000","40100","8000"
"新北市","林口區","竹林段","00160000","40100","8000"
"新北市","林口區","竹林段","00170000","40100","8000"
"新北市","林口區","竹林段","00180000","40100","8000"
"新北市","林口區","竹林段","00190000","40100","8000"
"新北市","林口區","竹林段","00200000","40100","8000"
"新北市","林口區","竹林段","00210000","40100","8000"
"新北市","林口區","竹林段","00220000","40100","8000"
"新北市","林口區","竹林段","00230000","40100","8000"
"新北市","林口區","竹林段","00240000","40100","8000"
"新北市","林口區","竹林段","00250000","40100","8000"
"新北市","林口區","竹林段","00260000","40100","8000"
"新北市","林口區","竹林段","00270000","40100","8000"
"新北市","林口區","竹林段","00280000","40100","8000"
"新北市","林口區","竹林段","00290000","40100","8000"
"新北市","林口區","竹林段","00300000","40100","8000"
"新北市","林口區","竹林段","00310000","40100","8000"
"新北市","林口區","竹林段","00320000","40100","8000"
"新北市","林口區","竹林段","00330000","40100","8000"
"新北市","林口區","竹林段","00340000","40100","8000"
"新北市","林口區","竹林段","00350000","40100","8000"
"新北市","林口區","竹林段","00360000","40100","8000"
"新北市","林口區","竹林段","00370000","40100","8000"
"新北市","林口區","竹林段","00380000","40100","8000"
"新北市","林口區","竹林段","00390000","40100","8000"
"新北市","林口區","竹林段","00400000","40100","8000"
"新北市","林口區","竹林段","00410000","40100","8000"
"新北市","林口區","竹林段","00420000","40100","8000"
"新北市","林口區","竹林段","00430000","40100","8000"
"新北市","林口區","竹林段","00440000","40100","8000"
"新北市","林口區","竹林段","00450000","40100","8000"
"新北市","林口區","竹林段","00460000","40100","8000"
"新北市","林口區","竹林段","00470000","40100","8000"
"新北市","林口區","竹林段","00480000","40100","8000"
"新北市","林口區","竹林段","00490000","40100","8000"
"新北市","林口區","竹林段","00500000","40100","8000"
"新北市","林口區","竹林段","00510000","40100","8000"
"新北市","林口區","竹林段","00520000","40100","8000"
"新北市","林口區","竹林段","00530000","40100","8000"
"新北市","林口區","竹林段","00540000","40100","8000"
"新北市","林口區","竹林段","00550000","40100","8000"
"新北市","林口區","竹林段","00560000","40100","8000"
"新北市","林口區","竹林段","00570000","40100","8000"
"新北市","林口區","竹林段","00580000","40100","8000"
"新北市","林口區","竹林段","00590000","40100","8000"
"新北市","林口區","竹林段","00600000","40100","8000"
"新北市","林口區","竹林段","00610000","40100","8000"
"新北市","林口區","竹林段","00620000","40100","8000"
"新北市","林口區","竹林段","00630000","40100","8000"
"新北市","林口區","竹林段","00640000","40100","8000"
"新北市","林口區","竹林段","00650000","40100","8000"
"新北市","林口區","竹林段","00660000","40100","8000"
"新北市","林口區","竹林段","00670000","40100","8000"
"新北市","林口區","竹林段","00680000","40100","8000"
"新北市","林口區","竹林段","00690000","40100","8000"
"新北市","林口區","竹林段","00700000","40100","8000"
"新北市","林口區","竹林段","00710000","40100","8000"
"新北市","林口區","竹林段","00720000","40100","8000"
"新北市","林口區","竹林段","00730000","40100","8000"
"新北市","林口區","竹林段","00740000","40100","8000"
"新北市","林口區","竹林段","00750000","40100","8000"
"新北市","林口區","竹林段","00760000","40100","8000"
"新北市","林口區","竹林段","00770000","40100","8000"
"新北市","林口區","竹林段","00780000","40100","8000"
"新北市","林口區","竹林段","00790000","40100","8000"
"新北市","林口區","竹林段","00800000","40100","8000"
"新北市","林口區","竹林段","00810000","40100","8000"
"新北市","林口區","竹林段","00820000","40100","8000"
"新北市","林口區","竹林段","00820001","2400","480"
"新北市","林口區","竹林段","00830000","2400","480"
"新北市","林口區","竹林段","00840000","2400","480"
"新北市","林口區","竹林段","00840001","40100","8000"
"新北市","林口區","竹林段","00840002","2400","480"
"新北市","林口區","竹林段","00840003","2400","480"
"新北市","林口區","竹林段","00840004","2400","480"
"新北市","林口區","竹林段","00840005","2400","480"
"新北市","林口區","竹林段","00840006","2400","480"
"新北市","林口區","竹林段","00840007","2400","480"
"新北市","林口區","竹林段","00840008","40100","8000"
"新北市","林口區","竹林段","00840009","40100","8000"
"新北市","林口區","竹林段","00840010","40100","8000"
"新北市","林口區","竹林段","00840011","40100","8000"
"新北市","林口區","竹林段","00840012","40100","8000"
"新北市","林口區","竹林段","00840013","40100","8000"
"新北市","林口區","竹林段","00840014","40100","8000"
"新北市","林口區","竹林段","00850000","40100","8000"
"新北市","林口區","竹林段","00850001","40100","8000"
"新北市","林口區","竹林段","00860000","40100","8000"
"新北市","林口區","竹林段","00870000","40100","8000"
"新北市","林口區","竹林段","00880000","40100","8000"
"新北市","林口區","竹林段","00890000","40100","8000"
"新北市","林口區","竹林段","00900000","40100","8000"
"新北市","林口區","竹林段","00910000","40100","8000"
"新北市","林口區","竹林段","00920000","40100","8000"
"新北市","林口區","竹林段","00930000","40100","8000"
"新北市","林口區","竹林段","00940000","40100","8000"
"新北市","林口區","竹林段","00950000","40100","8000"
"新北市","林口區","竹林段","00960000","40100","8000"
"新北市","林口區","竹林段","00970000","40100","8000"
"新北市","林口區","竹林段","00980000","40100","8000"
"新北市","林口區","竹林段","00990000","40100","8000"
"新北市","林口區","竹林段","01000000","40100","8000"
"新北市","林口區","竹林段","01010000","40100","8000"
"新北市","林口區","竹林段","01010001","40100","8000"
"新北市","林口區","竹林段","01020000","40100","8000"
"新北市","林口區","竹林段","01030000","40100","8000"
"新北市","林口區","竹林段","01040000","40100","8000"
"新北市","林口區","竹林段","01050000","40100","8000"
"新北市","林口區","竹林段","01060000","40100","8000"
"新北市","林口區","竹林段","01070000","40100","8000"
"新北市","林口區","竹林段","01080000","40100","8000"
"新北市","林口區","竹林段","01090000","40100","8000"
"新北市","林口區","竹林段","01100000","40100","8000"
"新北市","林口區","竹林段","01110000","40100","8000"
"新北市","林口區","竹林段","01120000","40100","8000"
"新北市","林口區","竹林段","01130000","40100","8000"
"新北市","林口區","竹林段","01140000","40100","8000"
"新北市","林口區","竹林段","01150000","40100","8000"
"新北市","林口區","竹林段","01160000","40100","8000"
"新北市","林口區","竹林段","01170000","40100","8000"
"新北市","林口區","竹林段","01180000","40100","8000"
"新北市","林口區","竹林段","01190000","40100","8000"
"新北市","林口區","竹林段","01200000","40100","8000"
"新北市","林口區","竹林段","01210000","40100","8000"
"新北市","林口區","竹林段","01220000","40100","8000"
"新北市","林口區","竹林段","01230000","40100","8000"
"新北市","林口區","竹林段","01240000","40100","8000"
"新北市","林口區","竹林段","01250000","40100","8000"
"新北市","林口區","竹林段","01270000","40100","8000"
"新北市","林口區","竹林段","01280000","40100","8000"
"新北市","林口區","竹林段","01290000","40100","8000"
"新北市","林口區","竹林段","01300000","40100","8000"
"新北市","林口區","竹林段","01310000","40100","8000"
"新北市","林口區","竹林段","01320000","40100","8000"
"新北市","林口區","竹林段","01330000","40100","8000"
"新北市","林口區","竹林段","01340000","40100","8000"
"新北市","林口區","竹林段","01350000","40100","8000"
"新北市","林口區","竹林段","01360000","40100","8000"
"新北市","林口區","竹林段","01370000","40100","8000"
"新北市","林口區","竹林段","01380000","40100","8000"
"新北市","林口區","竹林段","01390000","40100","8000"
"新北市","林口區","竹林段","01400000","40100","8000"
"新北市","林口區","竹林段","01410000","40100","8000"
"新北市","林口區","竹林段","01420000","40100","8000"
"新北市","林口區","竹林段","01430000","40100","8000"
"新北市","林口區","竹林段","01440000","40100","8000"
"新北市","林口區","竹林段","01450000","40100","8000"
"新北市","林口區","竹林段","01460000","40100","8000"
"新北市","林口區","竹林段","01470000","40100","8000"
"新北市","林口區","竹林段","01480000","40100","8000"
"新北市","林口區","竹林段","01490000","40100","8000"
"新北市","林口區","竹林段","01500000","40100","8000"
"新北市","林口區","竹林段","01510000","40100","8000"
"新北市","林口區","竹林段","01520000","40100","8000"
"新北市","林口區","竹林段","01530000","40100","8000"
"新北市","林口區","竹林段","01540000","40100","8000"
"新北市","林口區","竹林段","01550000","40100","8000"
"新北市","林口區","竹林段","01560000","40100","8000"
"新北市","林口區","竹林段","01570000","40100","8000"
"新北市","林口區","竹林段","01580000","40100","8000"
"新北市","林口區","竹林段","01590000","40100","8000"
"新北市","林口區","竹林段","01600000","40100","8000"
"新北市","林口區","竹林段","01610000","40100","8000"
"新北市","林口區","竹林段","01620000","40100","8000"
"新北市","林口區","竹林段","01630000","40100","8000"
"新北市","林口區","竹林段","01640000","40100","8000"
"新北市","林口區","竹林段","01650000","40100","8000"
"新北市","林口區","竹林段","01660000","40100","8000"
"新北市","林口區","竹林段","01670000","40100","8000"
"新北市","林口區","竹林段","01680000","40100","8000"
"新北市","林口區","竹林段","01690000","40100","8000"
"新北市","林口區","竹林段","01700000","2400","480"
"新北市","林口區","竹林段","01710000","40100","8000"
"新北市","林口區","竹林段","01710001","2400","480"
"新北市","林口區","竹林段","01720000","40100","8000"
"新北市","林口區","竹林段","01730000","40100","8000"
"新北市","林口區","竹林段","01740000","40100","8000"
"新北市","林口區","竹林段","01750000","40100","8000"
"新北市","林口區","竹林段","01760000","40100","8000"
"新北市","林口區","竹林段","01770000","40100","8000"
"新北市","林口區","竹林段","01770001","40100","8000"
"新北市","林口區","竹林段","01780000","40100","8000"
"新北市","林口區","竹林段","01790000","40100","8000"
"新北市","林口區","竹林段","01800000","40100","8000"
"新北市","林口區","竹林段","01810000","40100","8000"
